,YearMonthDay,Year,Month,YearMonth,reporterCode,flowCode,partnerISO,HS4,HS4 Description,cifvalue,fobvalue,primaryValue
C,20231201,2023,12,202312,USA,Export,Lao People's Dem. Rep.,TOTAL,All Commodities,16664582,16664582,4
C,20231201,2023,12,202312,USA,Export,Lebanon,TOTAL,All Commodities,44264033,44264033,4
C,20231201,2023,12,202312,USA,Export,Lesotho,TOTAL,All Commodities,288146,288146,4
C,20231201,2023,12,202312,USA,Export,Latvia,TOTAL,All Commodities,67265104,67265104,4
C,20231201,2023,12,202312,USA,Export,Liberia,TOTAL,All Commodities,28371515,28371515,4
C,20231201,2023,12,202312,USA,Export,Libya,TOTAL,All Commodities,36948613,36948613,4
C,20231201,2023,12,202312,USA,Export,Lithuania,TOTAL,All Commodities,245048017,245048017,4
C,20231201,2023,12,202312,USA,Export,Luxembourg,TOTAL,All Commodities,116206167,116206167,4
C,20231201,2023,12,202312,USA,Export,"China, Macao SAR",TOTAL,All Commodities,30509145,30509145,4
C,20231201,2023,12,202312,USA,Export,Madagascar,TOTAL,All Commodities,2966098,2966098,4
C,20231201,2023,12,202312,USA,Export,Malawi,TOTAL,All Commodities,2625658,2625658,4
C,20231201,2023,12,202312,USA,Export,Malaysia,TOTAL,All Commodities,1956112468,1956112468,4
C,20231201,2023,12,202312,USA,Export,Maldives,TOTAL,All Commodities,6514158,6514158,4
C,20231201,2023,12,202312,USA,Export,Mali,TOTAL,All Commodities,5044436,5044436,4
C,20231201,2023,12,202312,USA,Export,Malta,TOTAL,All Commodities,46900580,46900580,4
C,20231201,2023,12,202312,USA,Export,Mauritania,TOTAL,All Commodities,13450113,13450113,4
C,20231201,2023,12,202312,USA,Export,Mauritius,TOTAL,All Commodities,4103777,4103777,4
C,20231201,2023,12,202312,USA,Export,Mexico,TOTAL,All Commodities,23821281743,23821281743,4
C,20231201,2023,12,202312,USA,Export,"Other Asia, nes",TOTAL,All Commodities,3865127285,3865127285,4
C,20231201,2023,12,202312,USA,Export,Mongolia,TOTAL,All Commodities,29615387,29615387,4
C,20231201,2023,12,202312,USA,Export,Rep. of Moldova,TOTAL,All Commodities,2535298,2535298,4
C,20231201,2023,12,202312,USA,Export,Montenegro,TOTAL,All Commodities,567556,567556,4
C,20231201,2023,12,202312,USA,Export,Montserrat,TOTAL,All Commodities,576771,576771,4
C,20231201,2023,12,202312,USA,Export,Morocco,TOTAL,All Commodities,368745464,368745464,4
C,20231201,2023,12,202312,USA,Export,Mozambique,TOTAL,All Commodities,22220053,22220053,4
C,20231201,2023,12,202312,USA,Export,Oman,TOTAL,All Commodities,161516561,161516561,4
C,20231201,2023,12,202312,USA,Export,Namibia,TOTAL,All Commodities,11505615,11505615,4
C,20231201,2023,12,202312,USA,Export,Nauru,TOTAL,All Commodities,67705,67705,0
C,20231201,2023,12,202312,USA,Export,Nepal,TOTAL,All Commodities,10122646,10122646,4
C,20231201,2023,12,202312,USA,Export,Netherlands,TOTAL,All Commodities,7647204821,7647204821,4
C,20231201,2023,12,202312,USA,Export,Curaçao,TOTAL,All Commodities,57367935,57367935,4
C,20231201,2023,12,202312,USA,Export,Aruba,TOTAL,All Commodities,58826074,58826074,4
C,20231201,2023,12,202312,USA,Export,Sint Maarten,TOTAL,All Commodities,176536607,176536607,4
C,20231201,2023,12,202312,USA,Export,New Caledonia,TOTAL,All Commodities,1979815,1979815,4
C,20231201,2023,12,202312,USA,Export,Vanuatu,TOTAL,All Commodities,811828,811828,4
C,20231201,2023,12,202312,USA,Export,New Zealand,TOTAL,All Commodities,270538815,270538815,4
C,20231201,2023,12,202312,USA,Export,Nicaragua,TOTAL,All Commodities,215280091,215280091,4
C,20231201,2023,12,202312,USA,Export,Niger,TOTAL,All Commodities,1919927,1919927,4
C,20231201,2023,12,202312,USA,Export,Nigeria,TOTAL,All Commodities,227870026,227870026,4
C,20231201,2023,12,202312,USA,Export,Norway,TOTAL,All Commodities,501266918,501266918,4
C,20231201,2023,12,202312,USA,Export,FS Micronesia,TOTAL,All Commodities,3277586,3277586,4
C,20231201,2023,12,202312,USA,Export,Marshall Isds,TOTAL,All Commodities,6212503,6212503,4
C,20231201,2023,12,202312,USA,Export,Palau,TOTAL,All Commodities,890193,890193,4
C,20231201,2023,12,202312,USA,Export,Pakistan,TOTAL,All Commodities,165614730,165614730,4
C,20231201,2023,12,202312,USA,Export,Panama,TOTAL,All Commodities,951930196,951930196,4
C,20231201,2023,12,202312,USA,Export,Papua New Guinea,TOTAL,All Commodities,9429088,9429088,4
C,20231201,2023,12,202312,USA,Export,Paraguay,TOTAL,All Commodities,281866984,281866984,4
C,20231201,2023,12,202312,USA,Export,Peru,TOTAL,All Commodities,1089966873,1089966873,4
C,20231201,2023,12,202312,USA,Export,Philippines,TOTAL,All Commodities,885569508,885569508,4
C,20231201,2023,12,202312,USA,Export,Pitcairn,TOTAL,All Commodities,1553746,1553746,4
C,20231201,2023,12,202312,USA,Export,Poland,TOTAL,All Commodities,931278640,931278640,4
C,20231201,2023,12,202312,USA,Export,Portugal,TOTAL,All Commodities,168186843,168186843,4
C,20231201,2023,12,202312,USA,Export,Guinea-Bissau,TOTAL,All Commodities,607034,607034,4
C,20231201,2023,12,202312,USA,Export,Timor-Leste,TOTAL,All Commodities,1081391,1081391,4
C,20231201,2023,12,202312,USA,Export,Qatar,TOTAL,All Commodities,682665721,682665721,4
C,20231201,2023,12,202312,USA,Export,Romania,TOTAL,All Commodities,90032776,90032776,4
C,20231201,2023,12,202312,USA,Export,Russian Federation,TOTAL,All Commodities,58905816,58905816,4
C,20231201,2023,12,202312,USA,Export,Rwanda,TOTAL,All Commodities,1808394,1808394,4
C,20231201,2023,12,202312,USA,Export,Saint Kitts and Nevis,TOTAL,All Commodities,15549636,15549636,4
C,20231201,2023,12,202312,USA,Export,Anguilla,TOTAL,All Commodities,6593450,6593450,4
C,20231201,2023,12,202312,USA,Export,Saint Lucia,TOTAL,All Commodities,87487149,87487149,4
C,20231201,2023,12,202312,USA,Export,Saint Pierre and Miquelon,TOTAL,All Commodities,3892,3892,0
C,20231201,2023,12,202312,USA,Export,Saint Vincent and the Grenadines,TOTAL,All Commodities,15003675,15003675,4
C,20231201,2023,12,202312,USA,Export,San Marino,TOTAL,All Commodities,692419,692419,4
C,20231201,2023,12,202312,USA,Export,Sao Tome and Principe,TOTAL,All Commodities,203662,203662,4
C,20231201,2023,12,202312,USA,Export,Saudi Arabia,TOTAL,All Commodities,1145330614,1145330614,4
C,20231201,2023,12,202312,USA,Export,Senegal,TOTAL,All Commodities,59536731,59536731,4
C,20231201,2023,12,202312,USA,Export,Serbia,TOTAL,All Commodities,14551466,14551466,4
C,20231201,2023,12,202312,USA,Export,Seychelles,TOTAL,All Commodities,1373695,1373695,4
C,20231201,2023,12,202312,USA,Export,Sierra Leone,TOTAL,All Commodities,8694966,8694966,4
C,20231201,2023,12,202312,USA,Export,India,TOTAL,All Commodities,3225690893,3225690893,4
C,20231201,2023,12,202312,USA,Export,Singapore,TOTAL,All Commodities,3609344014,3609344014,4
C,20231201,2023,12,202312,USA,Export,Slovakia,TOTAL,All Commodities,29269173,29269173,4
C,20231201,2023,12,202312,USA,Export,Viet Nam,TOTAL,All Commodities,848682902,848682902,4
C,20231201,2023,12,202312,USA,Export,Slovenia,TOTAL,All Commodities,21415805,21415805,4
C,20231201,2023,12,202312,USA,Export,Somalia,TOTAL,All Commodities,2027592,2027592,4
C,20231201,2023,12,202312,USA,Export,South Africa,TOTAL,All Commodities,579807128,579807128,4
C,20231201,2023,12,202312,USA,Export,Zimbabwe,TOTAL,All Commodities,2696607,2696607,4
C,20231201,2023,12,202312,USA,Export,Spain,TOTAL,All Commodities,2039260405,2039260405,4
C,20231201,2023,12,202312,USA,Export,South Sudan,TOTAL,All Commodities,644312,644312,4
C,20231201,2023,12,202312,USA,Export,Sudan,TOTAL,All Commodities,5755468,5755468,4
C,20231201,2023,12,202312,USA,Export,Suriname,TOTAL,All Commodities,26287874,26287874,4
C,20231201,2023,12,202312,USA,Export,Eswatini,TOTAL,All Commodities,3850058,3850058,4
C,20231201,2023,12,202312,USA,Export,Sweden,TOTAL,All Commodities,802682790,802682790,4
C,20231201,2023,12,202312,USA,Export,Switzerland,TOTAL,All Commodities,1341884295,1341884295,4
C,20231201,2023,12,202312,USA,Export,Syria,TOTAL,All Commodities,819143,819143,4
C,20231201,2023,12,202312,USA,Export,Tajikistan,TOTAL,All Commodities,2261486,2261486,4
C,20231201,2023,12,202312,USA,Export,Thailand,TOTAL,All Commodities,1274510908,1274510908,4
C,20231201,2023,12,202312,USA,Export,Togo,TOTAL,All Commodities,8546457,8546457,4
C,20231201,2023,12,202312,USA,Export,Tokelau,TOTAL,All Commodities,17959,17959,0
C,20231201,2023,12,202312,USA,Export,Tonga,TOTAL,All Commodities,814215,814215,4
C,20231201,2023,12,202312,USA,Export,Trinidad and Tobago,TOTAL,All Commodities,255592719,255592719,4
C,20231201,2023,12,202312,USA,Export,United Arab Emirates,TOTAL,All Commodities,2275065836,2275065836,4
C,20231201,2023,12,202312,USA,Export,Tunisia,TOTAL,All Commodities,42898067,42898067,4
C,20231201,2023,12,202312,USA,Export,Türkiye,TOTAL,All Commodities,1698427676,1698427676,4
C,20231201,2023,12,202312,USA,Export,Turkmenistan,TOTAL,All Commodities,9959234,9959234,4
C,20231201,2023,12,202312,USA,Export,Turks and Caicos Isds,TOTAL,All Commodities,57875024,57875024,4
C,20231201,2023,12,202312,USA,Export,Tuvalu,TOTAL,All Commodities,16490,16490,4
C,20231201,2023,12,202312,USA,Export,Uganda,TOTAL,All Commodities,5753549,5753549,4
C,20231201,2023,12,202312,USA,Export,Ukraine,TOTAL,All Commodities,109048278,109048278,4
C,20231201,2023,12,202312,USA,Export,North Macedonia,TOTAL,All Commodities,4525450,4525450,4
C,20231201,2023,12,202312,USA,Export,Egypt,TOTAL,All Commodities,402718160,402718160,4
C,20231201,2023,12,202312,USA,Export,United Kingdom,TOTAL,All Commodities,7168318423,7168318423,4
C,20231201,2023,12,202312,USA,Export,United Rep. of Tanzania,TOTAL,All Commodities,38888845,38888845,4
C,20231201,2023,12,202312,USA,Export,Burkina Faso,TOTAL,All Commodities,3167578,3167578,4
C,20231201,2023,12,202312,USA,Export,Uruguay,TOTAL,All Commodities,125998860,125998860,4
C,20231201,2023,12,202312,USA,Export,Uzbekistan,TOTAL,All Commodities,51400497,51400497,4
C,20231201,2023,12,202312,USA,Export,Venezuela,TOTAL,All Commodities,309862834,309862834,4
C,20231201,2023,12,202312,USA,Export,Samoa,TOTAL,All Commodities,2867254,2867254,4
C,20231201,2023,12,202312,USA,Export,Yemen,TOTAL,All Commodities,4783714,4783714,4
C,20231201,2023,12,202312,USA,Export,Zambia,TOTAL,All Commodities,5348068,5348068,4
C,20240101,2024,1,202401,USA,Export,Afghanistan,TOTAL,All Commodities,1998202,1998202,4
C,20240101,2024,1,202401,USA,Export,Albania,TOTAL,All Commodities,8318229,8318229,4
C,20240101,2024,1,202401,USA,Export,Algeria,TOTAL,All Commodities,44788851,44788851,4
C,20240101,2024,1,202401,USA,Export,Andorra,TOTAL,All Commodities,290743,290743,4
C,20240101,2024,1,202401,USA,Export,Angola,TOTAL,All Commodities,36578776,36578776,4
C,20240101,2024,1,202401,USA,Export,Antigua and Barbuda,TOTAL,All Commodities,75769033,75769033,4
C,20240101,2024,1,202401,USA,Export,Azerbaijan,TOTAL,All Commodities,44142287,44142287,4
C,20240101,2024,1,202401,USA,Export,Argentina,TOTAL,All Commodities,625767142,625767142,4
C,20240101,2024,1,202401,USA,Export,Australia,TOTAL,All Commodities,2454089865,2454089865,4
C,20240101,2024,1,202401,USA,Export,Austria,TOTAL,All Commodities,397539119,397539119,4
C,20240101,2024,1,202401,USA,Export,Bahamas,TOTAL,All Commodities,525173787,525173787,4
C,20240101,2024,1,202401,USA,Export,Bahrain,TOTAL,All Commodities,142628646,142628646,4
C,20240101,2024,1,202401,USA,Export,Bangladesh,TOTAL,All Commodities,203737166,203737166,4
C,20240101,2024,1,202401,USA,Export,Armenia,TOTAL,All Commodities,9011334,9011334,4
C,20240101,2024,1,202401,USA,Export,Barbados,TOTAL,All Commodities,57373561,57373561,4
C,20240101,2024,1,202401,USA,Export,Belgium,TOTAL,All Commodities,2673430061,2673430061,4
C,20240101,2024,1,202401,USA,Export,Bermuda,TOTAL,All Commodities,36857209,36857209,4
C,20240101,2024,1,202401,USA,Export,Bhutan,TOTAL,All Commodities,85706,85706,4
C,20240101,2024,1,202401,USA,Export,Bolivia (Plurinational State of),TOTAL,All Commodities,29218070,29218070,4
C,20240101,2024,1,202401,USA,Export,Bosnia Herzegovina,TOTAL,All Commodities,1361619,1361619,4
C,20240101,2024,1,202401,USA,Export,Botswana,TOTAL,All Commodities,2053852,2053852,4
C,20240101,2024,1,202401,USA,Export,Brazil,TOTAL,All Commodities,3580367928,3580367928,4
C,20240101,2024,1,202401,USA,Export,Belize,TOTAL,All Commodities,41758531,41758531,4
C,20240101,2024,1,202401,USA,Export,Br. Indian Ocean Terr.,TOTAL,All Commodities,1108551,1108551,4
C,20240101,2024,1,202401,USA,Export,Solomon Isds,TOTAL,All Commodities,303823,303823,4
C,20240101,2024,1,202401,USA,Export,Br. Virgin Isds,TOTAL,All Commodities,36206441,36206441,4
C,20240101,2024,1,202401,USA,Export,Brunei Darussalam,TOTAL,All Commodities,7222500,7222500,4
C,20240101,2024,1,202401,USA,Export,Bulgaria,TOTAL,All Commodities,38332912,38332912,4
C,20240101,2024,1,202401,USA,Export,Myanmar,TOTAL,All Commodities,9108159,9108159,4
C,20240101,2024,1,202401,USA,Export,Burundi,TOTAL,All Commodities,118817,118817,4
C,20240101,2024,1,202401,USA,Export,Belarus,TOTAL,All Commodities,82610,82610,4
C,20240101,2024,1,202401,USA,Export,Cambodia,TOTAL,All Commodities,20022759,20022759,4
C,20240101,2024,1,202401,USA,Export,Cameroon,TOTAL,All Commodities,9879402,9879402,4
C,20240101,2024,1,202401,USA,Export,Canada,TOTAL,All Commodities,26339787725,26339787725,4
C,20240101,2024,1,202401,USA,Export,Cabo Verde,TOTAL,All Commodities,817493,817493,4
C,20240101,2024,1,202401,USA,Export,Cayman Isds,TOTAL,All Commodities,96021076,96021076,4
C,20240101,2024,1,202401,USA,Export,Central African Rep.,TOTAL,All Commodities,3999973,3999973,4
C,20240101,2024,1,202401,USA,Export,Sri Lanka,TOTAL,All Commodities,23196385,23196385,4
C,20240101,2024,1,202401,USA,Export,Chad,TOTAL,All Commodities,4111558,4111558,4
C,20240101,2024,1,202401,USA,Export,Chile,TOTAL,All Commodities,1299821109,1299821109,4
C,20240101,2024,1,202401,USA,Export,China,TOTAL,All Commodities,12073069128,12073069128,4
C,20240101,2024,1,202401,USA,Export,Christmas Isds,TOTAL,All Commodities,217986,217986,0
C,20240101,2024,1,202401,USA,Export,Cocos Isds,TOTAL,All Commodities,19471,19471,0
C,20240101,2024,1,202401,USA,Export,Colombia,TOTAL,All Commodities,1475345981,1475345981,4
C,20240101,2024,1,202401,USA,Export,Comoros,TOTAL,All Commodities,84483,84483,4
C,20240101,2024,1,202401,USA,Export,Congo,TOTAL,All Commodities,24216010,24216010,4
C,20240101,2024,1,202401,USA,Export,Dem. Rep. of the Congo,TOTAL,All Commodities,4479175,4479175,4
C,20240101,2024,1,202401,USA,Export,Cook Isds,TOTAL,All Commodities,193438,193438,4
C,20240101,2024,1,202401,USA,Export,Costa Rica,TOTAL,All Commodities,787073628,787073628,4
C,20240101,2024,1,202401,USA,Export,Croatia,TOTAL,All Commodities,138066080,138066080,4
C,20240101,2024,1,202401,USA,Export,Cuba,TOTAL,All Commodities,51499655,51499655,4
C,20240101,2024,1,202401,USA,Export,Cyprus,TOTAL,All Commodities,7423832,7423832,4
C,20240101,2024,1,202401,USA,Export,Czechia,TOTAL,All Commodities,447868319,447868319,4
C,20240101,2024,1,202401,USA,Export,Benin,TOTAL,All Commodities,11682253,11682253,4
C,20240101,2024,1,202401,USA,Export,Denmark,TOTAL,All Commodities,499449577,499449577,4
C,20240101,2024,1,202401,USA,Export,Dominica,TOTAL,All Commodities,5591703,5591703,4
C,20240101,2024,1,202401,USA,Export,Dominican Rep.,TOTAL,All Commodities,1049243823,1049243823,4
C,20240101,2024,1,202401,USA,Export,Ecuador,TOTAL,All Commodities,463762993,463762993,4
C,20240101,2024,1,202401,USA,Export,El Salvador,TOTAL,All Commodities,387844628,387844628,4
C,20240101,2024,1,202401,USA,Export,Equatorial Guinea,TOTAL,All Commodities,11928989,11928989,4
C,20240101,2024,1,202401,USA,Export,Ethiopia,TOTAL,All Commodities,82502658,82502658,4
C,20240101,2024,1,202401,USA,Export,Eritrea,TOTAL,All Commodities,12820,12820,4
C,20240101,2024,1,202401,USA,Export,Estonia,TOTAL,All Commodities,27851339,27851339,4
C,20240101,2024,1,202401,USA,Export,Faroe Isds,TOTAL,All Commodities,28861,28861,4
C,20240101,2024,1,202401,USA,Export,Falkland Isds (Malvinas),TOTAL,All Commodities,6168,6168,4
C,20240101,2024,1,202401,USA,Export,Fiji,TOTAL,All Commodities,5151259,5151259,4
C,20240101,2024,1,202401,USA,Export,Finland,TOTAL,All Commodities,191954668,191954668,4
C,20240101,2024,1,202401,USA,Export,France,TOTAL,All Commodities,3556782564,3556782564,4
C,20240101,2024,1,202401,USA,Export,French Polynesia,TOTAL,All Commodities,8885916,8885916,4
C,20240101,2024,1,202401,USA,Export,Fr. South Antarctic Terr.,TOTAL,All Commodities,132816,132816,4
C,20240101,2024,1,202401,USA,Export,Djibouti,TOTAL,All Commodities,7441033,7441033,4
C,20240101,2024,1,202401,USA,Export,Gabon,TOTAL,All Commodities,20512988,20512988,4
C,20240101,2024,1,202401,USA,Export,Georgia,TOTAL,All Commodities,92318647,92318647,4
C,20240101,2024,1,202401,USA,Export,Gambia,TOTAL,All Commodities,4724581,4724581,4
C,20240101,2024,1,202401,USA,Export,State of Palestine,TOTAL,All Commodities,25737,25737,4
C,20240101,2024,1,202401,USA,Export,Germany,TOTAL,All Commodities,6323842102,6323842102,4
C,20240101,2024,1,202401,USA,Export,Ghana,TOTAL,All Commodities,105987540,105987540,4
C,20240101,2024,1,202401,USA,Export,Gibraltar,TOTAL,All Commodities,52344213,52344213,4
C,20240101,2024,1,202401,USA,Export,Kiribati,TOTAL,All Commodities,227441,227441,4
C,20240101,2024,1,202401,USA,Export,Greece,TOTAL,All Commodities,181463833,181463833,4
C,20240101,2024,1,202401,USA,Export,Greenland,TOTAL,All Commodities,207774,207774,4
C,20240101,2024,1,202401,USA,Export,Grenada,TOTAL,All Commodities,20029576,20029576,4
C,20240101,2024,1,202401,USA,Export,Guatemala,TOTAL,All Commodities,826610703,826610703,4
C,20240101,2024,1,202401,USA,Export,Guinea,TOTAL,All Commodities,16280866,16280866,4
C,20240101,2024,1,202401,USA,Export,Guyana,TOTAL,All Commodities,93686809,93686809,4
C,20240101,2024,1,202401,USA,Export,Haiti,TOTAL,All Commodities,110209376,110209376,4
C,20240101,2024,1,202401,USA,Export,Holy See (Vatican City State),TOTAL,All Commodities,299650,299650,0
C,20240101,2024,1,202401,USA,Export,Honduras,TOTAL,All Commodities,594267687,594267687,4
C,20240101,2024,1,202401,USA,Export,"China, Hong Kong SAR",TOTAL,All Commodities,2272597003,2272597003,4
C,20240101,2024,1,202401,USA,Export,Hungary,TOTAL,All Commodities,266280114,266280114,4
C,20240101,2024,1,202401,USA,Export,Iceland,TOTAL,All Commodities,89904628,89904628,4
C,20240101,2024,1,202401,USA,Export,Indonesia,TOTAL,All Commodities,787315215,787315215,4
C,20240101,2024,1,202401,USA,Export,Iran,TOTAL,All Commodities,7179886,7179886,4
C,20240101,2024,1,202401,USA,Export,Iraq,TOTAL,All Commodities,152019069,152019069,4
C,20240101,2024,1,202401,USA,Export,Ireland,TOTAL,All Commodities,1352584020,1352584020,4
C,20240101,2024,1,202401,USA,Export,Israel,TOTAL,All Commodities,1348730027,1348730027,4
C,20240101,2024,1,202401,USA,Export,Italy,TOTAL,All Commodities,2782334715,2782334715,4
C,20240101,2024,1,202401,USA,Export,Côte d'Ivoire,TOTAL,All Commodities,38561169,38561169,4
C,20240101,2024,1,202401,USA,Export,Jamaica,TOTAL,All Commodities,180718743,180718743,4
C,20240101,2024,1,202401,USA,Export,Japan,TOTAL,All Commodities,5798594130,5798594130,4
C,20240101,2024,1,202401,USA,Export,Kazakhstan,TOTAL,All Commodities,52267198,52267198,4
C,20240101,2024,1,202401,USA,Export,Jordan,TOTAL,All Commodities,91198284,91198284,4
C,20240101,2024,1,202401,USA,Export,Kenya,TOTAL,All Commodities,99076445,99076445,4
C,20240101,2024,1,202401,USA,Export,Rep. of Korea,TOTAL,All Commodities,5174610841,5174610841,4
C,20240101,2024,1,202401,USA,Export,Kuwait,TOTAL,All Commodities,128086727,128086727,4
C,20240101,2024,1,202401,USA,Export,Kyrgyzstan,TOTAL,All Commodities,7136658,7136658,4
C,20240101,2024,1,202401,USA,Export,Lao People's Dem. Rep.,TOTAL,All Commodities,2142031,2142031,4
